article_id,window,links_A,mil_A,links_B,mil_B,share_A,share_B,phase
0261,buildup_apr,8,2,3,1,0.25,0.3333333333333333,buildup
0262,buildup_may,31,6,9,1,0.1935483870967742,0.1111111111111111,buildup
0263,buildup_apr,8,0,5,0,0.0,0.0,buildup
0264,buildup_may,21,7,8,3,0.3333333333333333,0.375,buildup
0265,buildup_may,15,3,7,1,0.2,0.14285714285714285,buildup
0266,buildup_apr,25,5,8,1,0.2,0.125,buildup
0267,buildup_apr,176,62,57,19,0.3522727272727273,0.3333333333333333,buildup
0268,buildup_apr,15,2,7,1,0.13333333333333333,0.14285714285714285,buildup
0269,buildup_may,23,0,6,0,0.0,0.0,buildup
0270,buildup_may,22,0,6,0,0.0,0.0,buildup
0271,buildup_apr,20,3,8,1,0.15,0.125,buildup
0272,buildup_may,4,1,2,1,0.25,0.5,buildup
0273,buildup_may,26,4,10,2,0.15384615384615385,0.2,buildup
0274,buildup_may,64,2,21,1,0.03125,0.047619047619047616,buildup
0275,buildup_may,40,2,21,1,0.05,0.047619047619047616,buildup
0276,buildup_may,20,3,8,1,0.15,0.125,buildup
0277,buildup_may,21,2,9,1,0.09523809523809523,0.1111111111111111,buildup
0278,buildup_may,20,9,6,1,0.45,0.16666666666666666,buildup
0279,buildup_may,30,2,12,1,0.06666666666666667,0.08333333333333333,buildup
0280,buildup_may,15,2,6,1,0.13333333333333333,0.16666666666666666,buildup
0281,buildup_may,56,8,27,3,0.14285714285714285,0.1111111111111111,buildup
0282,buildup_may,32,2,14,1,0.0625,0.07142857142857142,buildup
0283,buildup_may,47,0,26,0,0.0,0.0,buildup
0284,buildup_may,30,9,8,1,0.3,0.125,buildup
0285,buildup_may,46,0,25,0,0.0,0.0,buildup
0286,buildup_may,45,10,13,2,0.2222222222222222,0.15384615384615385,buildup
0287,buildup_may,43,0,17,0,0.0,0.0,buildup
0288,buildup_may,76,11,37,5,0.14473684210526316,0.13513513513513514,buildup
0289,buildup_may,42,0,18,0,0.0,0.0,buildup
0290,buildup_may,41,12,16,4,0.2926829268292683,0.25,buildup
0291,buildup_may,40,12,15,4,0.3,0.26666666666666666,buildup
0292,buildup_may,35,5,16,2,0.14285714285714285,0.125,buildup
0293,buildup_may,29,2,12,1,0.06896551724137931,0.08333333333333333,buildup
0294,buildup_may,30,2,12,1,0.06666666666666667,0.08333333333333333,buildup
0295,buildup_may,12,0,5,0,0.0,0.0,buildup
0296,buildup_may,24,3,10,2,0.125,0.2,buildup
0297,buildup_may,50,20,15,6,0.4,0.4,buildup
0298,buildup_may,32,2,14,1,0.0625,0.07142857142857142,buildup
0299,buildup_may,63,35,24,14,0.5555555555555556,0.5833333333333334,buildup
0300,buildup_may,30,3,13,1,0.1,0.07692307692307693,buildup
0301,buildup_may,19,2,7,1,0.10526315789473684,0.14285714285714285,buildup
0302,buildup_may,12,0,8,0,0.0,0.0,buildup
0303,buildup_may,18,4,6,1,0.2222222222222222,0.16666666666666666,buildup
0304,buildup_may,17,0,7,0,0.0,0.0,buildup
0305,buildup_may,16,0,7,0,0.0,0.0,buildup
0306,buildup_may,45,15,16,5,0.3333333333333333,0.3125,buildup
0307,buildup_may,24,3,12,2,0.125,0.16666666666666666,buildup
0308,buildup_may,32,7,13,3,0.21875,0.23076923076923078,buildup
0309,buildup_may,14,2,7,1,0.14285714285714285,0.14285714285714285,buildup
0310,buildup_may,30,9,10,2,0.3,0.2,buildup
0311,buildup_may,38,27,15,10,0.7105263157894737,0.6666666666666666,buildup
0312,buildup_may,39,28,16,11,0.717948717948718,0.6875,buildup
0313,buildup_may,35,9,11,2,0.2571428571428571,0.18181818181818182,buildup
0314,buildup_may,13,5,4,1,0.38461538461538464,0.25,buildup
0315,buildup_may,22,3,9,2,0.13636363636363635,0.2222222222222222,buildup
0316,buildup_may,44,16,13,5,0.36363636363636365,0.38461538461538464,buildup
0317,buildup_may,25,0,7,0,0.0,0.0,buildup
0318,buildup_may,19,0,7,0,0.0,0.0,buildup
0319,buildup_may,30,6,11,2,0.2,0.18181818181818182,buildup
0320,buildup_may,30,6,11,2,0.2,0.18181818181818182,buildup
0321,buildup_may,12,1,7,1,0.08333333333333333,0.14285714285714285,buildup
0322,buildup_may,15,3,5,1,0.2,0.2,buildup
0323,buildup_may,27,4,9,1,0.14814814814814814,0.1111111111111111,buildup
0324,buildup_may,25,5,7,1,0.2,0.14285714285714285,buildup
0325,buildup_may,16,4,5,1,0.25,0.2,buildup
0326,buildup_may,9,4,5,2,0.4444444444444444,0.4,buildup
0327,buildup_may,34,4,14,2,0.11764705882352941,0.14285714285714285,buildup
0328,buildup_may,34,4,14,2,0.11764705882352941,0.14285714285714285,buildup
0329,buildup_may,13,3,6,1,0.23076923076923078,0.16666666666666666,buildup
0330,buildup_may,15,0,5,0,0.0,0.0,buildup
0331,buildup_may,12,0,6,0,0.0,0.0,buildup
0332,buildup_may,18,3,6,2,0.16666666666666666,0.3333333333333333,buildup
0333,buildup_may,18,3,6,2,0.16666666666666666,0.3333333333333333,buildup
0334,buildup_may,30,8,8,2,0.26666666666666666,0.25,buildup
0335,buildup_may,149,67,59,26,0.44966442953020136,0.4406779661016949,buildup
0336,buildup_may,27,5,13,2,0.18518518518518517,0.15384615384615385,buildup
0337,buildup_may,70,14,27,6,0.2,0.2222222222222222,buildup
0338,buildup_may,64,18,19,4,0.28125,0.21052631578947367,buildup
0339,buildup_may,26,7,9,2,0.2692307692307692,0.2222222222222222,buildup
0340,buildup_may,75,7,41,5,0.09333333333333334,0.12195121951219512,buildup
0341,buildup_may,31,4,16,2,0.12903225806451613,0.125,buildup
0342,buildup_may,30,7,11,2,0.23333333333333334,0.18181818181818182,buildup
0343,buildup_may,59,4,21,1,0.06779661016949153,0.047619047619047616,buildup
0344,buildup_may,39,5,16,2,0.1282051282051282,0.125,buildup
0345,buildup_may,153,68,60,26,0.4444444444444444,0.43333333333333335,buildup
0346,buildup_may,46,6,20,3,0.13043478260869565,0.15,buildup
0347,buildup_may,67,7,33,3,0.1044776119402985,0.09090909090909091,buildup
0348,buildup_may,36,7,13,2,0.19444444444444445,0.15384615384615385,buildup
0349,buildup_may,37,7,14,2,0.1891891891891892,0.14285714285714285,buildup
0350,buildup_may,67,7,33,3,0.1044776119402985,0.09090909090909091,buildup
0351,buildup_may,54,3,29,2,0.05555555555555555,0.06896551724137931,buildup
0352,buildup_may,16,0,9,0,0.0,0.0,buildup
0353,buildup_may,32,8,12,3,0.25,0.25,buildup
0354,buildup_may,44,15,18,5,0.3409090909090909,0.2777777777777778,buildup
0355,buildup_may,54,3,29,2,0.05555555555555555,0.06896551724137931,buildup
0356,buildup_may,29,1,13,1,0.034482758620689655,0.07692307692307693,buildup
0357,buildup_may,25,5,8,1,0.2,0.125,buildup
0358,buildup_may,30,8,11,3,0.26666666666666666,0.2727272727272727,buildup
0359,buildup_may,31,5,14,2,0.16129032258064516,0.14285714285714285,buildup
0360,buildup_may,24,2,11,1,0.08333333333333333,0.09090909090909091,buildup
0361,buildup_may,52,32,19,12,0.6153846153846154,0.631578947368421,buildup
0362,buildup_may,52,32,19,12,0.6153846153846154,0.631578947368421,buildup
0363,buildup_may,43,16,20,7,0.37209302325581395,0.35,buildup
0364,buildup_may,26,3,8,1,0.11538461538461539,0.125,buildup
0365,buildup_may,30,5,8,1,0.16666666666666666,0.125,buildup
0366,buildup_may,18,0,6,0,0.0,0.0,buildup
0367,buildup_may,16,2,8,1,0.125,0.125,buildup
0368,buildup_may,21,3,6,1,0.14285714285714285,0.16666666666666666,buildup
0369,buildup_may,31,11,14,4,0.3548387096774194,0.2857142857142857,buildup
0370,buildup_may,17,0,6,0,0.0,0.0,buildup
0371,buildup_may,44,3,16,2,0.06818181818181818,0.125,buildup
0372,buildup_may,22,5,12,3,0.22727272727272727,0.25,buildup
0373,buildup_may,10,5,3,2,0.5,0.6666666666666666,buildup
0374,buildup_may,23,4,7,1,0.17391304347826086,0.14285714285714285,buildup
0375,buildup_may,14,2,7,1,0.14285714285714285,0.14285714285714285,buildup
0376,buildup_may,17,0,9,0,0.0,0.0,buildup
0377,buildup_may,14,2,8,1,0.14285714285714285,0.125,buildup
0378,buildup_may,17,2,7,1,0.11764705882352941,0.14285714285714285,buildup
0379,buildup_may,50,13,11,3,0.26,0.2727272727272727,buildup
0380,buildup_may,11,5,3,1,0.45454545454545453,0.3333333333333333,buildup
0381,buildup_may,9,0,3,0,0.0,0.0,buildup
0382,buildup_may,11,0,9,0,0.0,0.0,buildup
0383,buildup_may,13,1,7,1,0.07692307692307693,0.14285714285714285,buildup
0384,buildup_may,45,11,10,3,0.24444444444444444,0.3,buildup
0385,buildup_may,10,5,4,1,0.5,0.25,buildup
